"","sample_name","new_phenotype"
"756","BAN_C5_41080",0
"757","BAN_C5_42170",0
"758","BAN_C5_42195",0
"759","BAN_C5_43895",0
"760","BAN_C5_44969",0
"761","BAN_C5_44972",0
"762","BAN_C5_46478",0
"763","BAN_C5_47653",0
"764","BAN_C5_47834",0
"765","BAN_C5_47948",0
"766","BAN_C5_49588",0
"767","BAN_C5_50125",0
"768","BAN_C5_50432",0
"769","BAN_C5_50665",0
"770","BAN_C5_51098",0
"771","BAN_C5_51104",0
"772","BAN_C5_52693",0
"773","BAN_C5_52845",0
"774","BAN_C5_53153",0
"775","BAN_C5_54230",0
"776","BAN_C5_54326",0
"777","BAN_C5_54845",0
"778","BAN_C5_56143",0
"779","BAN_C5_56531",0
"780","BAN_C5_58324",0
"781","BAN_C5_58725",0
"782","BAN_C5_59275",0
"783","BAN_C5_59278",0
"784","BAN_C5_59438",0
"785","BAN_C5_59463",0
"786","BAN_C5_59880",0
"787","BAN_C5_60034",0
"788","BAN_C5_60519",0
"789","BAN_C5_60707",0
"790","BAN_C5_60984",0
"791","BAN_C5_61203",0
"792","BAN_C5_61618",0
"793","BAN_C5_62057",0
"794","BAN_C5_62131",0
"795","BAN_C5_62716",0
"796","BAN_C5_62810",0
"797","BAN_C5_63334",0
"798","BAN_C5_63420",0
"799","BAN_C5_63542",0
"800","BAN_C5_63603",0
"801","BAN_C5_63758",0
"802","BAN_C5_63915",0
"803","BAN_C5_64002",0
"804","BAN_C5_64671",0
"805","BAN_C5_64796",0
"806","BAN_C5_64810",0
"807","BAN_C5_65122",0
"808","BAN_C5_65157",0
"809","BAN_C5_65485",0
"810","BAN_C5_65500",0
"811","BAN_C5_65865",0
"812","BAN_C5_65988",0
"813","BAN_C5_66325",0
"814","BAN_C5_66884",0
"815","BAN_C5_67443",0
"816","BAN_C5_71520",0
"817","BAN_C5_72121",0
"818","BAN_C5_72512",0
"819","BAN_C5_72997",0
"820","BAN_C5_73386",0
"821","BAN_C5_73824",0
"822","BAN_C5_74409",0
"823","BAN_C5_74410",0
"824","BAN_C6_40134",0
"825","BAN_C6_42939",0
"826","BAN_C6_43707",0
"827","BAN_C6_43881",0
"828","BAN_C6_47865",0
"829","BAN_C6_50290",0
"830","BAN_C6_51004",0
"831","BAN_C6_51036",0
"832","BAN_C6_51172",0
"833","BAN_C6_51205",0
"834","BAN_C6_51666",0
"835","BAN_C6_51950",0
"836","BAN_C6_52017",0
"837","BAN_C6_52588",0
"838","BAN_C6_52783",0
"839","BAN_C6_53061",0
"840","BAN_C6_53215",0
"841","BAN_C6_53451",0
"842","BAN_C6_53538",0
"843","BAN_C6_53952",0
"844","BAN_C6_54848",0
"845","BAN_C6_55619",0
"846","BAN_C6_55710",0
"847","BAN_C6_55713",0
"848","BAN_C6_55954",0
"849","BAN_C6_56670",0
"850","BAN_C6_56908",0
"851","BAN_C6_57002",0
"852","BAN_C6_57182",0
"853","BAN_C6_57724",0
"854","BAN_C6_58526",0
"855","BAN_C6_59489",0
"856","BAN_C6_60747",0
"857","BAN_C6_60917",0
"858","BAN_C6_60922",0
"859","BAN_C6_61494",0
"860","BAN_C6_61628",0
"861","BAN_C6_61809",0
"862","BAN_C6_61814",0
"863","BAN_C6_61922",0
"864","BAN_C6_62548",0
"865","BAN_C6_62608",0
"866","BAN_C6_62883",0
"867","BAN_C6_62894",0
"868","BAN_C6_63261",0
"869","BAN_C6_63420",0
"870","BAN_C6_64073",0
"871","BAN_C6_64640",0
"872","BAN_C6_64815",0
"873","BAN_C6_64870",0
"874","BAN_C6_65296",0
"875","BAN_C6_65730",0
"876","BAN_C6_66294",0
"877","BAN_C6_66817",0
"878","BAN_C6_67335",0
"879","BAN_C6_67779",0
"880","BAN_C6_69409",0
"881","BAN_C6_71671",0
"882","BAN_C6_71832",0
"883","BAN_C6_72123",0
"884","BAN_C6_72459",0
"885","BAN_C6_72635",0
"886","BAN_C6_73593",0
"887","BAN_C6_73603",0
"888","BAN_C6_77276",0
"889","BAN_C6_77277",0
"890","BAN_C6_77278",0
"891","BAN_C7_50023",0
"892","BAN_C7_51419",0
"893","BAN_C7_52367",0
"894","BAN_C7_53263",0
"895","BAN_C7_53775",0
"896","BAN_C7_53921",0
"897","BAN_C7_53953",0
"898","BAN_C7_53960",0
"899","BAN_C7_53961",0
"900","BAN_C7_54211",0
"901","BAN_C7_61493",0
"902","BAN_C7_61646",0
"903","BAN_C7_61959",0
"904","BAN_C7_62224",0
"905","BAN_C7_62609",0
"906","BAN_C7_62779",0
"907","BAN_C7_62829",0
"908","BAN_C7_63645",0
"909","BAN_C7_64989",0
"910","BAN_C7_67650",0
"911","BAN_P3_47140",1
"912","BAN_P3_52097",1
"913","BAN_P3_52325",1
"914","BAN_P3_52385",1
"915","BAN_P3_52747",1
"916","BAN_P3_52823",1
"917","BAN_P3_52834",1
"918","BAN_P3_52838",1
"919","BAN_P3_52839",1
"920","BAN_P3_52840",1
"921","BAN_P3_52841",1
"922","BAN_P3_52912",1
"923","BAN_P3_53008",1
"924","BAN_P3_53034",1
"925","BAN_P3_53035",1
"926","BAN_P3_53037",1
"927","BAN_P3_53148",1
"928","BAN_P3_53197",1
"929","BAN_P3_53198",1
"930","BAN_P3_53604",1
"931","BAN_P3_53818",1
"932","BAN_P3_53901",1
"933","BAN_P3_53950",1
"934","BAN_P3_54015",1
"935","BAN_P3_54316",1
"936","BAN_P3_54317",1
"937","BAN_P3_54318",1
"938","BAN_P3_54333",1
"939","BAN_P3_54334",1
"940","BAN_P3_54337",1
"941","BAN_P3_54352",1
"942","BAN_P3_54354",1
"943","BAN_P3_54402",1
"944","BAN_P3_54453",1
"945","BAN_P3_54596",1
"946","BAN_P3_54656",1
"947","BAN_P3_54830",1
"948","BAN_P3_54892",1
"949","BAN_P3_54905",1
"950","BAN_P3_54947",1
"951","BAN_P3_55110",1
"952","BAN_P3_55126",1
"953","BAN_P3_55245",1
"954","BAN_P3_55589",1
"955","BAN_P3_55806",1
"956","BAN_P3_55807",1
"957","BAN_P3_55808",1
"958","BAN_P3_55809",1
"959","BAN_P3_55810",1
"960","BAN_P3_56115",1
"961","BAN_P3_56700",1
"962","BAN_P3_56701",1
"963","BAN_P3_56702",1
"964","BAN_P3_56703",1
"965","BAN_P3_56704",1
"966","BAN_P3_56705",1
"967","BAN_P3_57006",1
"968","BAN_P3_57226",1
"969","BAN_P3_57606",1
"970","BAN_P3_58176",1
"971","BAN_P3_58562",1
"972","BAN_P3_58563",1
"973","BAN_P3_58564",1
"974","BAN_P3_58566",1
"975","BAN_P3_58567",1
"976","BAN_P3_59371",1
"977","BAN_P3_59372",1
"978","BAN_P3_59373",1
"979","BAN_P3_59374",1
"980","BAN_P3_60850",1
"981","BAN_P3_61095",1
"982","BAN_P3_61115",1
"983","BAN_P3_61317",1
"984","BAN_P3_61318",1
"985","BAN_P3_61319",1
"986","BAN_P3_61433",1
"987","BAN_P3_61615",1
"988","BAN_P3_61709",1
"989","BAN_P3_61802",1
"990","BAN_P3_61803",1
"991","BAN_P3_61804",1
"992","BAN_P3_62001",1
"993","BAN_P3_62035",1
"994","BAN_P3_62120",1
"995","BAN_P3_62222",1
"996","BAN_P3_62586",1
"997","BAN_P3_62594",1
"998","BAN_P3_63078",1
"999","BAN_P3_63468",1
"1000","BAN_P4_61801",1
"1001","BAN_P4_62252",1
"1002","BAN_P4_62254",1
"1003","BAN_P4_62281",1
"1004","BAN_P4_62475",1
"1005","BAN_P4_62516",1
"1006","BAN_P4_62517",1
"1007","BAN_P4_62518",1
"1008","BAN_P4_62519",1
"1009","BAN_P4_62628",1
"1010","BAN_P4_62629",1
"1011","BAN_P4_62630",1
"1012","BAN_P4_62631",1
"1013","BAN_P4_62633",1
"1014","BAN_P4_62634",1
"1015","BAN_P4_62768",1
"1016","BAN_P4_62769",1
"1017","BAN_P4_62770",1
"1018","BAN_P4_62771",1
"1019","BAN_P4_62773",1
"1020","BAN_P4_62798",1
"1021","BAN_P4_62924",1
"1022","BAN_P4_62925",1
"1023","BAN_P4_62926",1
"1024","BAN_P4_62927",1
"1025","BAN_P4_63092",1
"1026","BAN_P4_63095",1
"1027","BAN_P4_63096",1
"1028","BAN_P4_63108",1
"1029","BAN_P4_63109",1
"1030","BAN_P4_63132",1
"1031","BAN_P4_63284",1
"1032","BAN_P4_63285",1
"1033","BAN_P4_63286",1
"1034","BAN_P4_63326",1
"1035","BAN_P4_63424",1
"1036","BAN_P4_63496",1
"1037","BAN_P4_63663",1
"1038","BAN_P4_63664",1
"1039","BAN_P4_63665",1
"1040","BAN_P4_63666",1
"1041","BAN_P4_63667",1
"1042","BAN_P4_63751",1
"1043","BAN_P4_63755",1
"1044","BAN_P4_64068",1
"1045","BAN_P4_64117",1
"1046","BAN_P4_64118",1
"1047","BAN_P4_64180",1
"1048","BAN_P4_64181",1
"1049","BAN_P4_64182",1
"1050","BAN_P4_64183",1
"1051","BAN_P4_64184",1
"1052","BAN_P4_64185",1
"1053","BAN_P4_64372",1
"1054","BAN_P4_64460",1
"1055","BAN_P4_64559",1
"1056","BAN_P4_64577",1
"1057","BAN_P4_64603",1
"1058","BAN_P4_64635",1
"1059","BAN_P4_64912",1
"1060","BAN_P4_64914",1
"1061","BAN_P4_65138",1
"1062","BAN_P4_65223",1
"1063","BAN_P4_65247",1
"1064","BAN_P4_65248",1
"1065","BAN_P4_65529",1
"1066","BAN_P4_65580",1
"1067","BAN_P4_65581",1
"1068","BAN_P4_65608",1
"1069","BAN_P4_65628",1
"1070","BAN_P4_65666",1
"1071","BAN_P4_65698",1
"1072","BAN_P4_65771",1
"1073","BAN_P4_66085",1
"1074","BAN_P4_66086",1
"1075","BAN_P4_66087",1
"1076","BAN_P4_66088",1
"1077","BAN_P4_66089",1
"1078","BAN_P4_66124",1
"1079","BAN_P4_66127",1
"1080","BAN_P4_66218",1
"1081","BAN_P4_66219",1
"1082","BAN_P4_66267",1
"1083","BAN_P4_66832",1
"1084","BAN_P4_66856",1
"1085","BAN_P4_66857",1
"1086","BAN_P4_66858",1
"1087","BAN_P4_66859",1
"1088","BAN_P4_67413",1
"1089","BAN_P4_67527",1
"1090","BAN_P4_67571",1
"1091","BAN_P4_67707",1
"1092","BAN_P4_67951",1
"1093","BAN_P5_48224",1
"1094","BAN_P5_67950",1
"1095","BAN_P5_68113",1
"1096","BAN_P5_68300",1
"1097","BAN_P5_68301",1
"1098","BAN_P5_68302",1
"1099","BAN_P5_68372",1
"1100","BAN_P5_68434",1
"1101","BAN_P5_68467",1
"1102","BAN_P5_68513",1
"1103","BAN_P5_68585",1
"1104","BAN_P5_68683",1
"1105","BAN_P5_68745",1
"1106","BAN_P5_68806",1
"1107","BAN_P5_68835",1
"1108","BAN_P5_68870",1
"1109","BAN_P5_68890",1
"1110","BAN_P5_68962",1
"1111","BAN_P5_69092",1
"1112","BAN_P5_69107",1
"1113","BAN_P5_69156",1
"1114","BAN_P5_69178",1
"1115","BAN_P5_69179",1
"1116","BAN_P5_69247",1
"1117","BAN_P5_69351",1
"1118","BAN_P5_69505",1
"1119","BAN_P5_69565",1
"1120","BAN_P5_69616",1
"1121","BAN_P5_69617",1
"1122","BAN_P5_69660",1
"1123","BAN_P5_69679",1
"1124","BAN_P5_69680",1
"1125","BAN_P5_69681",1
"1126","BAN_P5_69682",1
"1127","BAN_P5_69683",1
"1128","BAN_P5_69721",1
"1129","BAN_P5_70122",1
"1130","BAN_P5_70131",1
"1131","BAN_P5_70428",1
"1132","BAN_P5_70468",1
"1133","BAN_P5_70469",1
"1134","BAN_P5_70505",1
"1135","BAN_P5_70701",1
"1136","BAN_P5_70863",1
"1137","BAN_P5_71050",1
"1138","BAN_P5_71173",1
"1139","BAN_P5_71175",1
"1140","BAN_P5_71216",1
"1141","BAN_P5_71256",1
"1142","BAN_P5_71301",1
"1143","BAN_P5_71329",1
"1144","BAN_P5_71330",1
"1145","BAN_P5_71331",1
"1146","BAN_P5_71443",1
"1147","BAN_P5_71577",1
"1148","BAN_P5_71586",1
"1149","BAN_P5_71713",1
"1150","BAN_P5_71751",1
"1151","BAN_P5_71777",1
"1152","BAN_P5_71942",1
"1153","BAN_P5_71975",1
"1154","BAN_P5_72056",1
"1155","BAN_P5_72109",1
"1156","BAN_P5_72110",1
"1157","BAN_P5_72111",1
"1158","BAN_P5_72112",1
"1159","BAN_P5_72113",1
"1160","BAN_P5_72114",1
"1161","BAN_P5_72115",1
"1162","BAN_P5_72190",1
"1163","BAN_P5_72368",1
"1164","BAN_P5_72882",1
"1165","BAN_P5_72994",1
"1166","BAN_P5_72995",1
"1167","BAN_P5_73039",1
"1168","BAN_P5_73040",1
"1169","BAN_P5_73041",1
"1170","BAN_P5_73137",1
"1171","BAN_P5_73657",1
"1172","BAN_P5_73780",1
"1173","BAN_P5_73852",1
"1174","BAN_P5_73911",1
"1175","BAN_P5_73912",1
"1176","BAN_P5_73913",1
"1177","BAN_P5_73917",1
"1178","BAN_P5_73918",1
"1179","BAN_P6_60933",1
"1180","BAN_P6_63325",1
"1181","BAN_P6_65221",1
"1182","BAN_P6_65222",1
"1183","BAN_P6_65446",1
"1184","BAN_P6_65579",1
"1185","BAN_P6_65582",1
"1186","BAN_P6_65699",1
"1187","BAN_P6_66220",1
"1188","BAN_P6_66534",1
"1189","BAN_P6_66860",1
"1190","BAN_P6_73920",1
"1191","BAN_P6_73921",1
"1192","BAN_P6_73922",1
"1193","BAN_P6_74065",1
"1194","BAN_P6_74068",1
"1195","BAN_P6_74089",1
"1196","BAN_P6_74090",1
"1197","BAN_P6_74134",1
"1198","BAN_P6_74265",1
"1199","BAN_P6_74406",1
"1200","BAN_P6_74407",1
"1201","BAN_P6_74586",1
"1202","BAN_P6_74819",1
"1203","BAN_P6_74820",1
"1204","BAN_P6_74822",1
"1205","BAN_P6_74862",1
"1206","BAN_P6_75204",1
"1207","BAN_P6_75280",1
"1208","BAN_P6_75622",1
"1209","BAN_P6_75693",1
"1210","BAN_P6_75709",1
"1211","BAN_P6_75710",1
"1212","BAN_P6_75712",1
"1213","BAN_P6_75713",1
"1214","BAN_P6_75714",1
"1215","BAN_P6_75830",1
"1216","BAN_P6_75959",1
"1217","BAN_P6_76186",1
"1218","BAN_P6_76187",1
"1219","BAN_P6_76257",1
"1220","BAN_P6_76258",1
"1221","BAN_P6_76259",1
"1222","BAN_P6_76260",1
"1223","BAN_P6_76261",1
"1224","BAN_P6_76262",1
"1225","BAN_P6_76263",1
"1226","BAN_P6_76264",1
"1227","BAN_P6_76265",1
"1228","BAN_P6_76266",1
"1229","BAN_P6_76267",1
"1230","BAN_P6_76502",1
"1231","BAN_P6_76588",1
"1232","BAN_P6_76590",1
"1233","BAN_P6_76614",1
"1234","BAN_P6_76649",1
"1235","BAN_P6_76713",1
"1236","BAN_P6_76714",1
"1237","BAN_P6_76788",1
"1238","BAN_P6_77066",1
"1239","BAN_P6_77067",1
"1240","BAN_P6_77194",1
"1241","BAN_P6_77300",1
"1242","BAN_P6_77314",1
"1243","BAN_P6_77345",1
"1244","BAN_P6_77489",1
"1245","BAN_P6_77490",1
"1246","BAN_P6_77491",1
"1247","BAN_P6_77492",1
"1248","BAN_P6_77493",1
"1249","BAN_P6_77757",1
"1250","BAN_P6_77856",1
"1251","BAN_P6_77945",1
"1252","BAN_P6_77946",1
"1253","BAN_P6_77948",1
"1254","BAN_P6_77973",1
"1255","BAN_P6_78004",1
"1256","BAN_P6_78005",1
"1257","BAN_P6_78110",1
"1258","BAN_P6_78111",1
"1259","BAN_P6_78255",1
"1260","BAN_P6_78414",1
"1261","BAN_P6_78415",1
"1262","BAN_P6_78489",1
"1263","BAN_P6_78729",1
"1264","BAN_P6_78730",1
"1265","BAN_P6_78731",1
"1266","BAN_P6_78732",1
"1267","BAN_P6_78776",1
"1268","BAN_P6_78905",1
"1269","BAN_P6_79563",1
"1270","BGE-C1-40515",0
"1271","BGE-C1-40674",0
"1272","BGE-C1-40705",0
"1273","BGE-C1-40940",0
"1274","BGE-C1-41519",0
"1275","BGE-C1-41679",0
"1276","BGE-C1-41681",0
"1277","BGE-C1-42774",0
"1278","BGE-C1-42984",0
"1279","BGE-C1-43128",0
"1280","BGE-C1-44254",0
"1281","BGE-C1-44737",0
"1282","BGE-C1-45398",0
"1283","BGE-C1-46126",0
"1284","BGE-C1-46218",0
"1285","BGE-C1-46239",0
"1286","BGE-C1-47183",0
"1287","BGE-C1-47762",0
"1288","BGE-C1-48178",0
"1289","BGE-C1-48320",0
"1290","BGE-C1-49032",0
"1291","BGE-C1-49822",0
"1292","BGE-C1-49823",0
"1293","BGE-C1-49997",0
"1294","BGE-C1-50174",0
"1295","BGE-C1-50465",0
"1296","BGE-C1-50481",0
"1297","BGE-C1-50523",0
"1298","BGE-C1-50709",0
"1299","BGE-C1-51156",0
"1300","BGE-C1-51397",0
"1301","BGE-C1-51588",0
"1302","BGE-C1-52592",0
"1303","BGE-C1-53350",0
"1304","BGE-C1-53878",0
"1305","BGE-C1-54961",0
"1306","BGE-C1-54972",0
"1307","BGE-C1-55130",0
"1308","BGE-C1-55172",0
"1309","BGE-C1-55484",0
"1310","BGE-C1-55848",0
"1311","BGE-C1-56473",0
"1312","BGE-C1-56501",0
"1313","BGE-C1-57237",0
"1314","BGE-C1-58143",0
"1315","BGE-C1-58188",0
"1316","BGE-C1-58210",0
"1317","BGE-C1-58878",0
"1318","BGE-C1-59551",0
"1319","BGE-C1-60208",0
"1320","BGE-C1-60344",0
"1321","BGE-C1-60354",0
"1322","BGE-C1-60738",0
"1323","BGE-C1-61081",0
"1324","BGE-C1-61359",0
"1325","BGE-C1-61521",0
"1326","BGE-C1-61575",0
"1327","BGE-C1-61688",0
"1328","BGE-C1-61815",0
"1329","BGE-C1-62543",0
"1330","BGE-C1-62674",0
"1331","BGE-C1-62690",0
"1332","BGE-C1-62966",0
"1333","BGE-C1-63084",0
"1334","BGE-C1-63175",0
"1335","BGE-C1-63475",0
"1336","BGE-C1-63841",0
"1337","BGE-C1-63990",0
"1338","BGE-C1-65220",0
"1339","BGE-C1-65418",0
"1340","BGE-C1-65573",0
"1341","BGE-C1-65848",0
"1342","BGE-C1-66429",0
"1343","BGE-C1-66667",0
"1344","BGE-C1-66917",0
"1345","BGE-C1-67437",0
"1346","BGE-C1-67923",0
"1347","BGE-C1-68054",0
"1348","BGE-C2-41352",0
"1349","BGE-C2-50431",0
"1350","BGE-C2-50923",0
"1351","BGE-C2-51325",0
"1352","BGE-C2-51397",0
"1353","BGE-C2-51495",0
"1354","BGE-C2-51579",0
"1355","BGE-C2-52837",0
"1356","BGE-C2-52892",0
"1357","BGE-C2-53616",0
"1358","BGE-C2-53642",0
"1359","BGE-C2-55590",0
"1360","BGE-C2-56000",0
"1361","BGE-C2-56790",0
"1362","BGE-C2-57073",0
"1363","BGE-C2-57290",0
"1364","BGE-C2-57528",0
"1365","BGE-C2-57975",0
"1366","BGE-C2-58311",0
"1367","BGE-C2-58406",0
"1368","BGE-C2-60330",0
"1369","BGE-C2-60603",0
"1370","BGE-C2-60844",0
"1371","BGE-C2-61150",0
"1372","BGE-C2-61335",0
"1373","BGE-C2-61551",0
"1374","BGE-C2-61573",0
"1375","BGE-C2-61647",0
"1376","BGE-C2-62268",0
"1377","BGE-C2-62308",0
"1378","BGE-C2-62558",0
"1379","BGE-C2-63346",0
"1380","BGE-C2-63644",0
"1381","BGE-C2-64076",0
"1382","BGE-C2-655311",0
"1383","BGE-C2-65556",0
"1384","BGE-C2-66821",0
"1385","BGE-C2-66863",0
"1386","BGE-C2-66947",0
"1387","BGE-C2-70544",0
"1388","BGE-C2-71763",0
"1389","BGE-C2-72267",0
"1390","BGE-C2-73126",0
"1391","BGE-C2-74060",0
"1392","BGE-P1-P001",1
"1393","BGE-P1-P002",1
"1394","BGE-P1-P003",1
"1395","BGE-P1-P004",1
"1396","BGE-P1-P005",1
"1397","BGE-P1-P006",1
"1398","BGE-P1-P007",1
"1399","BGE-P1-P008",1
"1400","BGE-P1-P009",1
"1401","BGE-P1-P010",1
"1402","BGE-P1-P011",1
"1403","BGE-P1-P012",1
"1404","BGE-P1-P013",1
"1405","BGE-P1-P014",1
"1406","BGE-P1-P015",1
"1407","BGE-P1-P016",1
"1408","BGE-P1-P017",1
"1409","BGE-P1-P018",1
"1410","BGE-P1-P019",1
"1411","BGE-P1-P020",1
"1412","BGE-P1-P021",1
"1413","BGE-P1-P022",1
"1414","BGE-P1-P023",1
"1415","BGE-P1-P024",1
"1416","BGE-P1-P025",1
"1417","BGE-P1-P026",1
"1418","BGE-P1-P027",1
"1419","BGE-P1-P028",1
"1420","BGE-P1-P029",1
"1421","BGE-P1-P030",1
"1422","BGE-P1-P033",1
"1423","BGE-P1-P034",1
"1424","BGE-P1-P035",1
"1425","BGE-P1-P036",1
"1426","BGE-P1-P037",1
"1427","BGE-P1-P038",1
"1428","BGE-P1-P039",1
"1429","BGE-P1-P040",1
"1430","BGE-P1-P041",1
"1431","BGE-P1-P042",1
"1432","BGE-P1-P043",1
"1433","BGE-P1-P044",1
"1434","BGE-P1-P045",1
"1435","BGE-P1-P046",1
"1436","BGE-P1-P047",1
"1437","BGE-P1-P048",1
"1438","BGE-P1-P049",1
"1439","BGE-P1-P050",1
"1440","BGE-P1-P051",1
"1441","BGE-P1-P052",1
"1442","BGE-P1-P053",1
"1443","BGE-P1-P054",1
"1444","BGE-P1-P055",1
"1445","BGE-P1-P056",1
"1446","BGE-P1-P057",1
"1447","BGE-P1-P058",1
"1448","BGE-P1-P060",1
"1449","BGE-P1-P061",1
"1450","BGE-P1-P062",1
"1451","BGE-P1-P063",1
"1452","BGE-P1-P064",1
"1453","BGE-P1-P065",1
"1454","BGE-P1-P066",1
"1455","BGE-P1-P067",1
"1456","BGE-P1-P068",1
"1457","BGE-P1-P069",1
"1458","BGE-P1-P070",1
"1459","BGE-P1-P071",1
"1460","BGE-P1-P072",1
"1461","BGE-P1-P073",1
"1462","BGE-P1-P074",1
"1463","BGE-P1-P075",1
"1464","BGE-P1-P076",1
"1465","BGE-P1-P078",1
"1466","BGE-P1-P079",1
"1467","BGE-P1-P080",1
"1468","BGE-P1-P081",1
"1469","BGE-P1-P082",1
"1470","BGE-P1-P083",1
"1471","BGE-P1-P084",1
"1472","BGE-P1-P085",1
"1473","BGE-P1-P086",1
"1474","BGE-P1-P087",1
"1475","BGE-P1-P088",1
"1476","BGE-P1-P089",1
"1477","BGE-P1-P090",1
"1478","BGE-P1-P091",1
"1479","BGE-P1-P092",1
"1480","BGE-P1-P093",1
"1481","BGE-P1-P094",1
"1482","BGE-P1-P095",1
"1483","BGE-P1-P096",1
"1484","BGE-P2-P097",1
"1485","BGE-P2-P098",1
"1486","BGE-P2-P099",1
"1487","BGE-P2-P100",1
"1488","BGE-P2-P101",1
"1489","BGE-P2-P102",1
"1490","BGE-P2-P103",1
"1491","BGE-P2-P105",1
"1492","BGE-P2-P106",1
"1493","BGE-P2-P107",1
"1494","BGE-P2-P108",1
"1495","BGE-P2-P112",1
"1496","BGE-P2-P114",1
"1497","BGE-P2-P118",1
"1498","BGE-P2-P119",1
"1499","BGE-P2-P120",1
"1500","BGE-P2-P121",1
"1501","BGE-P2-P122",1
"1502","BGE-P2-P123",1
"1503","BGE-P2-P124",1
"1504","BGE-P2-P126",1
"1505","BGE-P2-P127",1
"1506","BGE-P2-P129",1
"1507","BGE-P2-P131",1
"1508","BGE-P2-P132",1
"1509","BGE-P2-P133",1
"1510","BGE-P2-P134",1
"1511","BGE-P2-P135",1
"1512","BGE-P2-P136",1
"1513","BGE-P2-P137",1
"1514","BGE-P2-P138",1
"1515","BGE-P2-P141",1
"1516","BGE-P2-P142",1
"1517","BGE-P2-P143",1
"1518","BGE-P2-P144",1
"1519","BGE-P2-P145",1
"1520","BGE-P2-P146",1
"1521","BGE-P2-P147",1
"1522","BGE-P2-P148",1
"1523","BGE-P2-P149",1
"1524","BGE-P2-P150",1
"1525","BGE-P2-P151",1
"1526","BGE-P2-P152",1
"1527","BGE-P2-P153",1
"1528","BGE-P2-P154",1
"1529","BGE-P2-P155",1
"1530","BGE-P2-P156",1
"1531","BGE-P2-P157",1
"1532","BGE-P2-P158",1
"1533","BGE-P2-P159",1
"1534","BGE-P2-P160",1
"1535","BGE-P2-P161",1
"1536","BGE-P2-P162",1
"1537","BGE-P2-P163",1
"1538","BGE-P2-P164",1
"1539","BGE-P2-P166",1
"1540","BGE-P2-P167",1
"1541","BGE-P2-P168",1
"1542","BGE-P2-P169",1
"1543","BGE-P2-P170",1
"1544","BGE-P2-P171",1
"1545","BGE-P2-P172",1
"1546","BGE-P2-P173",1
"1547","BGE-P2-P174",1
"1548","BGE-P2-P176",1
"1549","BGE-P2-P177",1
"1550","BGE-P2-P178",1
"1551","BGE-P2-P179",1
"1552","BGE-P2-P181",1
"1553","BGE-P2-P184",1
"1554","BGE-P2-P186",1
"1555","BGE-P2-P189",1
"1556","BGE-P2-P191",1
"1557","BGE-P2-P192",1
"1558","BGE-P2-P193",1
"1559","BGE-P2-P194",1
"1560","BGE-P2-P195",1
"1561","BGE-P3-P197",1
"1562","BGE-P3-P198",1
"1563","BGE-P3-P199",1
"1564","BGE-P3-P200",1
"1565","BGE-P3-P201",1
"1566","BGE-P3-P202",1
"1567","BGE-P3-P203",1
"1568","BGE-P3-P204",1
"1569","BGE-P3-P206",1
"1570","BGE-P3-P208",1
"1571","BGE-P3-P209",1
"1572","BGE-P3-P210",1
"1573","BGE-P3-P211",1
"1574","BGE-P3-P212",1
"1575","BGE-P3-P213",1
"1576","BGE-P3-P214",1
"1577","BGE-P3-P215",1
"1578","BGE-P3-P216",1
"1579","BGE-P3-P217",1
"1580","BGE-P3-P218",1
"1581","BGE-P3-P219",1
"1582","BGE-P3-P220",1
"1583","BGE-P3-P221",1
"1584","BGE-P3-P223",1
"1585","BGE-P3-P224",1
"1586","BGE-P3-P225",1
"1587","BGE-P3-P227",1
"1588","BGE-P3-P228",1
"1589","BGE-P3-P232",1
"1590","BGE-P3-P233",1
"1591","BGE-P3-P234",1
"1592","BGE-P3-P235",1
"1593","BGE-P3-P238",1
"1594","BGE-P3-P240",1
"1595","BGE-P3-P241",1
"1596","BGE-P3-P242",1
"1597","BGE-P3-P245",1
"1598","BGE-P3-P246",1
"1599","BGE-P3-P247",1
"1600","BGE-P3-P248",1
"1601","BGE-P3-P252",1
"1602","BGE-P3-P254",1
"1603","BGE-P3-P258",1
"1604","BGE-P3-P270",1
"1605","BGE-P3-P271",1
"1606","BGE-P3-P273",1
"1607","BGE-P3_P226",1
"1608","BGE-P3_P239",1
"1609","BGE-P3_P251",1
"1610","BGE-P3_P274",1
"1611","FAM-P1-Barral_FBE_P225",1
"1612","FAM-P1-Benders_47384",1
"1613","FAM-P1-Bollen_20289",1
"1614","FAM-P1-Cargnino_FBE_P020",1
"1615","FAM-P1-De_Win_13436",1
"1616","FAM-P1-DHooghe_54663",1
"1617","FAM-P1-Dirix_63668",1
"1618","FAM-P1-Groosman_BGEP031",1
"1619","FAM-P1-Grootkarzijn_58743",1
"1620","FAM-P1-Grumaz_RCLP079",1
"1621","FAM-P1-Guldemont_52631",1
"1622","FAM-P1-Haanstra_50342",1
"1623","FAM-P1-Hart_FBEP341",1
"1624","FAM-P1-Helsen_18694",1
"1625","FAM-P1-Hofman_62682",1
"1626","FAM-P1-Hop_92401",1
"1627","FAM-P1-Janssens_78135",1
"1628","FAM-P1-Kempen_74411",1
"1629","FAM-P1-Oorts_32609",1
"1630","FAM-P1-Saukko_FIN-99-485",1
"1631","FAM-P1-Taens_42123",1
"1632","FAM-P1-Van_der_Auwera_20537",1
"1633","FAM-P1-Van_Dijk_98658",1
"1634","FAM-P1-Van_Rompaey_20850",1
